pid,wave,group_f,z_verbal,z_money,att_baseline,prior_engagement,polknow_total,pol_interest_general,newsuse_online,edu_time,age,gender_f,url_int_visits_yn,att_pre,att_post,att_signed,att_abs,kno_pre,kno_post,kno_signed,n_visits_total,exp_topic_uptake_n,exp_topic_uptake_yn,n_topic_search,n_topic_url,n_topic_domains,total_duration,topic_duration,exp_topic_uptake_dw,exp_topic_uptake_logdw,n_scored,n_domains,exp_q_dur,exp_q_unw,exp_q_log,n_scored_news,n_domains_news,exp_q_dur_news,exp_q_unw_news,exp_q_log_news,n_scored_all,n_domains_all,exp_q_dur_all,exp_q_unw_all,exp_q_log_all,meets_activity_threshold,hab_overall_dw_pc1,hab_news_dw_pc1,hab_news_corrected_dw_pc1,hab_overall_dw_sd_pc1,hab_news_dw_sd_pc1,hab_news_corrected_dw_sd_pc1,hab_overall_level_group,hab_news_level_group,hab_news_corrected_level_group,hab_overall_diversity_group,hab_news_diversity_group,hab_news_corrected_diversity_group,hab_overall_level_diversity_group,hab_news_level_diversity_group,hab_news_corrected_level_diversity_group,nfc,topic,y_abs,y_signed,effort_count,q_primary,t_verbal,t_money
289399062780,3,control,0,0,4,0,0.5294117647058824,3,3,14,54,not female,0,4,3,-1,1,2,1,-1,257,0,0,0,0,0,5792,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7518527383324539,0.7538883402415543,0.7541407931606882,0.05094190725361855,0.04960099598765806,0.04957998757704807,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,NA,Cannabis legalisation,1,-1,0,NA,0,0
289533399012,3,control,0,0,5,0,0.7647058823529411,4,2,13,73,not female,0,5,6,1,1,2,2,0,52,0,0,0,0,0,4734,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7112306622146498,0.7109203360799699,0.7125082503932294,0.04416240131805601,0.02919298959386133,0.03298183492268616,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,5,Cannabis legalisation,1,1,0,NA,0,0
289551044160,3,verbal,1,NA,1,NA,0.7647058823529411,4,8,11,62,not female,0,1,1,0,0,2,2,0,63,0,0,0,0,0,3174,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6393536486206729,0.6233392234828181,0.6374671678140786,0.04947195611855762,0.00448311133383216,0.04582900272264901,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,4.5,Cannabis legalisation,0,0,0,NA,1,0
289561649580,3,verbal,1,NA,3,0,0.4117647058823529,3,0,8,32,not female,0,3,7,4,4,3,2,-1,485,0,0,0,0,0,11421,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4579979190555913,0.6684880932567722,0.68474399627542,0.13403729258176986,0.0341914816413187,0.06831605207014117,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,2.5,Cannabis legalisation,4,4,0,NA,1,0
289642978548,3,monetary,NA,1,7,1,0.6470588235294118,4,4,12,53,not female,0,7,7,0,0,3,3,0,761,3,1,3,0,1,21523,55,0.002555405844910096,0.004983130220063827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.395331829728188,0.6609760692929801,0.7697097821456338,0.08105797599708471,0.09506075624174572,0.0768345604843964,low,low,high,low,high,high,low_level-low_diversity,low_level-high_diversity,high_level-high_diversity,6,Cannabis legalisation,0,0,3,NA,0,1
289656043632,3,monetary,NA,1,3,0,0.5882352941176471,3,6,13,52,not female,0,3,3,0,0,2,2,0,24,0,0,0,0,0,651,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7071566754845758,0.6420913424427601,0.7465096060192296,0.11856666973734882,0.07768171956332258,0.08298602565418682,high,low,high,high,high,high,high_level-high_diversity,low_level-high_diversity,high_level-high_diversity,6,Cannabis legalisation,0,0,0,NA,0,1
289679230548,3,control,0,0,3,0,0.8823529411764706,4,4,12,58,not female,0,3,2,-1,1,2,2,0,150,0,0,0,0,0,11736,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5876149960132729,0.6730955671796571,0.6942609399775227,0.1659287503932468,0.05742090805032595,0.0631967741481168,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,6,Cannabis legalisation,1,-1,0,NA,0,0
289703918844,3,monetary,NA,1,4,0,0.4117647058823529,4,8,12,48,female,0,4,4,0,0,2,2,0,28,0,0,0,0,0,574,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7142621363798697,0.598909713642671,0.7655048177744082,0.05847340290116018,NA,0.04718726373091699,high,low,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,5.5,Cannabis legalisation,0,0,0,NA,0,1
289802213748,3,control,0,0,1,1,0.7058823529411765,4,6,12,55,not female,0,1,1,0,0,2,3,1,71,0,0,0,0,0,3199,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.621726436341954,0.6896848637959204,0.6735433438733327,0.12015604750491976,0.04253186668589533,0.01608838857810423,low,high,low,high,low,low,low_level-high_diversity,high_level-low_diversity,low_level-low_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
289870474212,3,verbal,1,NA,1,1,0.8823529411764706,3,8,15,51,not female,0,1,1,0,0,3,3,0,107,1,1,1,0,1,1340,9,0.006716417910447761,0.009221269513247175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.799649853780606,0.799649853780606,0.799649853780606,TRUE,0.8036398886238446,NA,0.8036398886238446,0.0063298937058564,NA,0.0063298937058564,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6.5,Cannabis legalisation,0,0,1,NA,1,0
289944143064,3,control,0,0,4,0,0.6470588235294118,4,8,15,68,not female,0,4,4,0,0,2,2,0,254,0,0,0,0,0,9753,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5410983798028237,0.7061625043626032,0.6706557788023046,0.17765406318629975,0.06289150925210832,0.1923731637881805,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,6,Cannabis legalisation,0,0,0,NA,0,0
290011993128,3,monetary,NA,1,3,1,0.5882352941176471,5,8,15,44,not female,0,3,2,-1,1,4,4,0,34,0,0,0,0,0,1122,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6777571170805617,0.6481648000659147,0.6862568545677733,0.06128370939062914,0.08017506017037546,0.07485755516796175,high,low,low,low,high,high,high_level-low_diversity,low_level-high_diversity,low_level-high_diversity,5.5,Cannabis legalisation,1,-1,0,NA,0,1
290162201580,3,verbal,1,NA,3,NA,0.7647058823529411,5,8,13,65,not female,0,3,1,-2,2,2,2,0,87,0,0,0,0,0,12076,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6506042679740117,NA,NA,0.06934499638413562,NA,NA,low,NA,NA,low,NA,NA,low_level-low_diversity,NA,NA,NA,Cannabis legalisation,2,-2,0,NA,1,0
290634638328,3,verbal,1,NA,1,NA,0.4117647058823529,3,3,18,67,female,0,1,1,0,0,2,1,-1,319,0,0,0,0,0,9423,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7158978907163627,0.816946216297037,0.7283959930114252,0.04186753373254957,NA,0.00331576308988402,high,high,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,5.5,Cannabis legalisation,0,0,0,NA,1,0
290638059012,3,monetary,NA,1,4,1,0.8235294117647058,4,8,12,61,not female,0,4,4,0,0,3,2,-1,74,0,0,0,0,0,3679,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7055121329326415,0.7010406240694925,0.7109401582558948,0.05154523972255842,0.0839751902179774,0.04113283488004243,high,high,high,low,high,low,high_level-low_diversity,high_level-high_diversity,high_level-low_diversity,6,Cannabis legalisation,0,0,0,NA,0,1
290681287128,3,verbal,1,NA,7,1,0.5294117647058824,4,8,12,38,not female,0,7,7,0,0,4,4,0,563,0,0,0,0,0,42686,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4327229584430912,0.7576547039185967,0.7541266594994487,0.12313694310987924,0.02168766361944869,0.04369081751122559,low,high,high,high,low,low,low_level-high_diversity,high_level-low_diversity,high_level-low_diversity,6,Cannabis legalisation,0,0,0,NA,1,0
291384030780,3,verbal,1,NA,6,1,0.7058823529411765,4,5,18,40,not female,0,6,6,0,0,4,3,-1,2,0,0,0,0,0,444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.668271133133525,NA,NA,NA,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannabis legalisation,0,0,0,NA,1,0
291541555296,3,monetary,NA,1,6,0,0.4117647058823529,3,2,15,29,female,1,6,6,0,0,2,3,1,38,7,1,4,3,4,1978,690,0.3488372093023256,0.27834133998510835,2,2,0.6685838121888805,0.604374442839435,0.619423371960136,2,2,0.6685838121888805,0.604374442839435,0.619423371960136,6,3,0.6685155313710694,0.6469722363688284,0.6475007959193783,TRUE,0.6921472512484191,0.7010072266096063,0.6838264034116526,0.05799285156144362,0.06589889201370064,0.05173835704801923,high,high,low,low,high,low,high_level-low_diversity,high_level-high_diversity,low_level-low_diversity,3.5,Cannabis legalisation,0,0,7,0.6685838121888805,0,1
291561391980,3,monetary,NA,1,4,0,0.11764705882352941,2,8,10,56,not female,0,4,4,0,0,1,1,0,277,0,0,0,0,0,7542,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5236350544694691,0.6481047268719148,0.7526556143353287,0.16358416240182694,0.05871842175987448,0.06851489886542694,low,low,high,high,high,high,low_level-high_diversity,low_level-high_diversity,high_level-high_diversity,NA,Cannabis legalisation,0,0,0,NA,0,1
291584235528,3,monetary,NA,1,4,0,0.7058823529411765,1,0,17,42,not female,0,4,4,0,0,2,2,0,102,0,0,0,0,0,3546,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Cannabis legalisation,0,0,0,NA,0,1
291601202148,3,control,0,0,1,0,0.47058823529411764,3,2,10,58,not female,0,1,4,3,3,3,3,0,49,0,0,0,0,0,1492,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6430623842125184,0.6482373264099844,0.648259606063806,0.0368028837438662,0.00181077950590904,0.00257902350741728,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,4.5,Cannabis legalisation,3,3,0,NA,0,0
291621786444,3,monetary,NA,1,3,0,0.5882352941176471,2,1,12,19,female,0,3,4,1,1,1,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cannabis legalisation,1,1,0,NA,0,1
291758381244,3,monetary,NA,1,7,1,0.7058823529411765,5,2,20,61,not female,1,7,7,0,0,3,3,0,1040,6,1,4,2,3,34356,976,0.028408429386424495,0.008355349933925643,2,2,0.6876440425519238,0.689752944326754,0.689395502649866,1,1,0.696686527859829,0.696686527859829,0.6966865278598289,2,2,0.6876440425519238,0.689752944326754,0.689395502649866,TRUE,0.6518828402486725,0.6861301656505182,0.6826094210249462,0.1406198590500093,0.07733300274440624,0.11059109176663907,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,5.5,Cannabis legalisation,0,0,6,0.6876440425519238,0,1
291787726212,3,verbal,1,NA,3,0,0.5882352941176471,3,1,13,42,not female,0,3,3,0,0,1,2,1,23,0,0,0,0,0,1426,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6612284733585179,0.663110409385127,0.6574761223237763,0.07160856807178641,0.07102080358891515,0.06459531340313404,low,low,low,low,high,high,low_level-low_diversity,low_level-high_diversity,low_level-high_diversity,4,Cannabis legalisation,0,0,0,NA,1,0
291933006444,3,monetary,NA,1,1,1,0.5294117647058824,4,5,12,39,not female,0,1,2,1,1,3,3,0,262,0,0,0,0,0,21554,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7721634992285905,0.6829099760623119,0.8652559349784733,0.125649940663401,0.06634420249623069,0.11124567616836434,high,high,high,high,high,high,high_level-high_diversity,high_level-high_diversity,high_level-high_diversity,6,Cannabis legalisation,1,1,0,NA,0,1
291945183012,3,control,0,0,7,0,0.5294117647058824,3,1,12,41,not female,0,7,7,0,0,2,2,0,1331,0,0,0,0,0,33926,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5256388392126227,0.7339408902799386,0.7927691253599276,0.18420414421815764,0.091393254909963,0.03528538338534813,low,high,high,high,high,low,low_level-high_diversity,high_level-high_diversity,high_level-low_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
292037520960,3,verbal,1,NA,6,0,0.5882352941176471,5,3,15,31,not female,0,6,6,0,0,2,3,1,18,0,0,0,0,0,956,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7611756669212175,0.6369599837841224,0.8245982752363088,0.1340966185867857,0.02360919155284791,0.1420451332023981,high,low,high,high,low,high,high_level-high_diversity,low_level-low_diversity,high_level-high_diversity,6,Cannabis legalisation,0,0,0,NA,1,0
292069259244,3,monetary,NA,1,3,0,0.5882352941176471,1,8,10,53,female,1,3,4,1,1,2,2,0,208,2,1,1,1,2,7972,76,0.009533366783743101,0.015221017190869964,1,1,0.682819360793679,0.682819360793679,0.682819360793679,NA,NA,NA,NA,NA,2,2,0.6789908798304807,0.6755452469636021,0.6765700563941052,TRUE,0.6576959143496552,0.64811071334177806,0.661089946135971,0.05246898931834758,0.00347307183173413,0.04367263297705714,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,2.5,Cannabis legalisation,1,1,2,0.682819360793679,0,1
292146350148,3,monetary,NA,1,4,1,0.7058823529411765,4,8,12,59,not female,1,4,4,0,0,2,2,0,172,5,1,3,2,4,9368,134,0.01430401366353544,0.028301434094448064,1,1,0.932303283086416,0.932303283086416,0.932303283086416,1,1,0.932303283086416,0.932303283086416,0.932303283086416,4,3,0.8904798163929355,0.7999685309452883,0.8389937136190235,TRUE,0.6631742650543675,0.652143875420344,0.6571954162853636,0.02458559179220692,0.01235789562293616,0.02944070260182894,high,low,low,low,low,low,high_level-low_diversity,low_level-low_diversity,low_level-low_diversity,6,Cannabis legalisation,0,0,5,0.932303283086416,0,1
292249837296,3,control,0,0,6,1,0.5294117647058824,4,6,10,42,female,0,6,6,0,0,4,3,-1,95,0,0,0,0,0,6274,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7408881332140086,0.7687236397063941,0.7618259685180162,0.10465385026975256,0.03963175723029358,0.06407607526067775,high,high,high,high,low,high,high_level-high_diversity,high_level-low_diversity,high_level-high_diversity,5.5,Cannabis legalisation,0,0,0,NA,0,0
292294294560,3,control,0,0,6,NA,0.7647058823529411,4,1,13,65,female,0,6,5,-1,1,2,2,0,506,0,0,0,0,0,11928,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7104062374912605,0.6513426593646156,0.90021562277115,0.22308492748863956,0.05915939969207169,0.0842460676151373,high,low,high,high,high,high,high_level-high_diversity,low_level-high_diversity,high_level-high_diversity,6.5,Cannabis legalisation,1,-1,0,NA,0,0
292295663928,3,control,0,0,7,0,0.7647058823529411,4,8,15,63,female,0,7,7,0,0,2,2,0,249,0,0,0,0,0,15868,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4317415632509957,NA,0.6390577416702581,0.07816561488430569,NA,0.08029605605517402,low,NA,low,low,NA,high,low_level-low_diversity,NA,low_level-high_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
292439852496,3,verbal,1,NA,4,1,0.7058823529411765,4,8,17,43,not female,0,4,4,0,0,2,3,1,497,0,0,0,0,0,12222,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.632869467090018,0.725847669262189,0.725847669262189,0.11619328559326338,0.0736305677648504,0.0736305677648504,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,5.5,Cannabis legalisation,0,0,0,NA,1,0
292458797244,3,control,0,0,6,1,0.7058823529411765,5,6,12,57,not female,0,6,6,0,0,3,2,-1,2,0,0,0,0,0,185,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.75170243124515,0.6713403478416764,0.75170243124515,0.07114724771144244,0.05693512224254021,0.07114724771144244,high,low,high,low,high,high,high_level-low_diversity,low_level-high_diversity,high_level-high_diversity,5.5,Cannabis legalisation,0,0,0,NA,0,0
292518036432,3,control,0,0,6,1,0.7058823529411765,4,2,16,24,not female,0,6,7,1,1,3,3,0,195,0,0,0,0,0,7565,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4128717469258229,0.6672832212353305,0.6813800330359201,0.10044202835023182,0.02257143285177051,0.06340022056380569,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,6,Cannabis legalisation,1,1,0,NA,0,0
292549427244,3,monetary,NA,1,7,0,0.7058823529411765,5,3,11,41,not female,0,7,7,0,0,2,2,0,74,0,0,0,0,0,4952,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6874806720230974,0.7138424242788739,0.7111338402322084,0.05953469061298552,0.08121500344166405,0.08194835928238091,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,6.5,Cannabis legalisation,0,0,0,NA,0,1
292623712380,3,monetary,NA,1,6,1,0.9411764705882353,4,4,10,50,not female,0,6,6,0,0,3,3,0,387,0,0,0,0,0,16635,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.648887550189781,0.6934864561579199,0.752312583072925,0.17961745390382347,0.03319528735201063,0.04652180655343245,low,high,high,high,low,low,low_level-high_diversity,high_level-low_diversity,high_level-low_diversity,5,Cannabis legalisation,0,0,0,NA,0,1
292635816444,3,control,0,0,5,0,0.4117647058823529,2,2,13,44,female,0,5,5,0,0,2,2,0,160,0,0,0,0,0,5340,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannabis legalisation,0,0,0,NA,0,0
292703054328,3,verbal,1,NA,2,0,0.5882352941176471,3,8,17,58,female,0,2,1,-1,1,2,4,2,22,0,0,0,0,0,582,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7308105954607964,NA,0.742557778973453,0.0641038724652763,NA,0.02291963321812625,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,NA,Cannabis legalisation,1,-1,0,NA,1,0
292748060844,3,verbal,1,NA,4,1,0.5294117647058824,2,6,15,65,not female,1,4,4,0,0,2,3,1,127,3,1,2,1,2,5998,144,0.02400800266755585,0.027855452887659705,1,1,0.816946216297037,0.816946216297037,0.816946216297037,1,1,0.816946216297037,0.816946216297037,0.816946216297037,3,2,0.76119306011072,0.717829494188029,0.7284578657134744,TRUE,0.6691794007617693,0.6593471476061387,0.687643424987627,0.04376682250370633,0.02135190988141287,0.06495816172250285,high,low,low,low,low,high,high_level-low_diversity,low_level-low_diversity,low_level-high_diversity,5,Cannabis legalisation,0,0,3,0.816946216297037,1,0
294136104096,3,control,0,0,6,1,0.7647058823529411,4,6,13,60,not female,0,6,6,0,0,2,2,0,31,0,0,0,0,0,1189,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.512610735172434,0.7706131508644803,0.6878588348598583,0.156137168458893,0.09443852728121271,0.08270548951383237,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,6,Cannabis legalisation,0,0,0,NA,0,0
294298961760,3,monetary,NA,1,5,0,0.29411764705882354,1,3,12,28,female,0,5,4,-1,1,3,3,0,2,0,0,0,0,0,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannabis legalisation,1,-1,0,NA,0,1
294548351580,3,control,0,0,7,1,0.17647058823529413,3,4,13,40,not female,0,7,7,0,0,2,2,0,58,0,0,0,0,0,750,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7355651875580852,NA,0.7444665175084239,0.05612332722868539,NA,0.0537422692014974,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6,Cannabis legalisation,0,0,0,NA,0,0
294637136832,3,monetary,NA,1,3,0,0.47058823529411764,4,6,13,61,not female,1,3,3,0,0,2,3,1,137,3,1,2,1,2,2905,317,0.10912220309810672,0.02935497404630522,1,1,0.816946216297037,0.816946216297037,0.816946216297037,1,1,0.816946216297037,0.816946216297037,0.816946216297037,3,2,0.80803509143865615,0.717829494188029,0.7537064239472935,TRUE,0.7585286600999699,NA,0.7804464718774266,0.04661262820181514,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,6,Cannabis legalisation,0,0,3,0.816946216297037,0,1
294844178160,3,verbal,1,NA,7,1,0.5882352941176471,3,1,12,52,female,0,7,7,0,0,3,3,0,9,0,0,0,0,0,33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7596755503732546,0.6579511769604123,0.6710128973115975,0.13995263948627604,0.03002778593358112,0.03065118871781601,high,low,low,high,low,low,high_level-high_diversity,low_level-low_diversity,low_level-low_diversity,5.5,Cannabis legalisation,0,0,0,NA,1,0
294981665580,3,verbal,1,NA,1,0,0.35294117647058826,1,0,13,37,not female,0,1,1,0,0,2,3,1,242,0,0,0,0,0,9871,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7472723020235809,0.816946216297037,0.7807106437308861,0.05249191434460296,NA,0.00309393250830632,high,high,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,7,Cannabis legalisation,0,0,0,NA,1,0
294992336664,3,verbal,1,NA,6,1,0.11764705882352941,2,1,14,33,not female,0,6,4,-2,2,3,2,-1,184,0,0,0,0,0,7938,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5936910880580548,0.6257930994479126,0.6255426124689278,0.15858342817527266,0.05015094324307974,0.07701048156899369,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,4,Cannabis legalisation,2,-2,0,NA,1,0
295039534032,3,monetary,NA,1,7,0,0.7058823529411765,4,8,10,65,not female,0,7,7,0,0,2,1,-1,113,0,0,0,0,0,5388,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.669712459083475,0.7195393321896637,0.6530055372321711,0.04013991972033723,0.179648976549011,0.16252688089152145,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,6,Cannabis legalisation,0,0,0,NA,0,1
295075850328,3,verbal,1,NA,1,0,0.5882352941176471,5,8,12,37,female,0,1,1,0,0,2,3,1,61,0,0,0,0,0,3917,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7167669061707113,0.7639111857084873,0.6983991698753748,0.09524655307783564,0.09000815026904928,0.10386417171338434,high,high,low,high,high,high,high_level-high_diversity,high_level-high_diversity,low_level-high_diversity,7,Cannabis legalisation,0,0,0,NA,1,0
295087686948,3,monetary,NA,1,1,0,0.7058823529411765,4,8,12,57,not female,0,1,2,1,1,1,2,1,6,0,0,0,0,0,262,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5841122075821981,0.6753844146398359,0.6375680639696036,0.1551382799912042,0.07260620000330426,0.09661907257653918,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,4,Cannabis legalisation,1,1,0,NA,0,1
295147262664,3,control,0,0,2,0,0.47058823529411764,4,5,22,31,female,0,2,2,0,0,1,1,0,161,0,0,0,0,0,16245,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7256031168428546,0.7829405159965743,0.8114935517712184,0.1656502798221277,0.03014045669881098,0.07728681595959455,high,high,high,high,low,high,high_level-high_diversity,high_level-low_diversity,high_level-high_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
295148694960,3,monetary,NA,1,7,1,0.29411764705882354,4,4,15,27,female,0,7,7,0,0,3,3,0,156,0,0,0,0,0,9840,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4124564080765704,0.81538396763029,0.780685992719991,0.10491883313785104,NA,0.00286107029492716,low,high,high,high,NA,low,low_level-high_diversity,NA,high_level-low_diversity,4,Cannabis legalisation,0,0,0,NA,0,1
295182353916,3,verbal,1,NA,1,0,0.17647058823529413,1,1,10,37,female,0,1,1,0,0,2,1,-1,305,0,0,0,0,0,76153,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6515439235918675,0.6950876781916906,0.7662485715525502,0.07433440328535465,0.04515638179009101,0.02512390282906989,low,high,high,low,low,low,low_level-low_diversity,high_level-low_diversity,high_level-low_diversity,4.5,Cannabis legalisation,0,0,0,NA,1,0
295280848548,3,control,0,0,7,1,0.8235294117647058,5,8,13,58,not female,0,7,7,0,0,4,4,0,373,1,1,1,0,1,20168,67,0.0033220944069813564,0.003885736554502751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.6637544619311515,0.672957037011035,0.6764851951749936,0.0888960754191497,0.06137259014612179,0.06849287424380018,high,high,low,high,high,high,high_level-high_diversity,high_level-high_diversity,low_level-high_diversity,7,Cannabis legalisation,0,0,1,NA,0,0
