pid,wave,group_f,z_verbal,z_money,att_baseline,prior_engagement,polknow_total,pol_interest_general,newsuse_online,edu_time,age,gender_f,url_int_visits_yn,att_pre,att_post,att_signed,att_abs,kno_pre,kno_post,kno_signed,n_visits_total,exp_topic_uptake_n,exp_topic_uptake_yn,n_topic_search,n_topic_url,n_topic_domains,total_duration,topic_duration,exp_topic_uptake_dw,exp_topic_uptake_logdw,n_scored,n_domains,exp_q_dur,exp_q_unw,exp_q_log,n_scored_news,n_domains_news,exp_q_dur_news,exp_q_unw_news,exp_q_log_news,n_scored_all,n_domains_all,exp_q_dur_all,exp_q_unw_all,exp_q_log_all,meets_activity_threshold,hab_overall_dw_pc1,hab_news_dw_pc1,hab_news_corrected_dw_pc1,hab_overall_dw_sd_pc1,hab_news_dw_sd_pc1,hab_news_corrected_dw_sd_pc1,hab_overall_level_group,hab_news_level_group,hab_news_corrected_level_group,hab_overall_diversity_group,hab_news_diversity_group,hab_news_corrected_diversity_group,hab_overall_level_diversity_group,hab_news_level_diversity_group,hab_news_corrected_level_diversity_group,nfc,topic,y_abs,y_signed,effort_count,q_primary,t_verbal,t_money
312036589980,1,monetary,NA,1,7,NA,0.7647058823529411,4,6,17,52,not female,1,7,7,0,0,2,3,1,81,5,1,2,3,4,6305,608,0.0964314036478985,0.09730720329479019,2,2,0.7561257856757383,0.7553792708562015,0.7555151164348863,2,2,0.7561257856757383,0.7553792708562015,0.7555151164348863,4,3,0.7398228604617193,0.7118252019948632,0.7188702387541943,TRUE,0.6884594984316412,0.6594315308637902,0.7310860742529037,0.06789517282780656,0.10157774288181864,0.03168732648035544,high,low,high,low,high,low,high_level-low_diversity,low_level-high_diversity,high_level-low_diversity,5,Basic child support,0,0,5,0.7561257856757383,0,1
312063130548,1,monetary,NA,1,4,1,0.29411764705882354,2,0,15,51,not female,0,4,3,-1,1,3,2,-1,156,0,0,0,0,0,11687,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5380868908743153,0.6865235517857438,0.631155533024,0.14952139891192284,0.07778282249202388,0.03171328499258577,low,high,low,high,high,low,low_level-high_diversity,high_level-high_diversity,low_level-low_diversity,4,Basic child support,1,-1,0,NA,0,1
312089803128,1,control,0,0,6,1,0.6470588235294118,3,6,13,59,female,0,6,5,-1,1,3,3,0,103,0,0,0,0,0,3391,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7282144075030567,NA,0.7286932313580261,0.00535744992632719,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,5,Basic child support,1,-1,0,NA,0,0
312227975232,1,control,0,0,6,1,0.7647058823529411,4,8,13,57,female,0,6,6,0,0,2,2,0,261,0,0,0,0,0,7205,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5123694989193648,0.7492544822434986,0.7497736392857965,0.15598189441436458,0.07812311875254851,0.08380546372110322,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,4,Basic child support,0,0,0,NA,0,0
312294663864,1,verbal,1,NA,7,0,0.35294117647058826,3,3,15,21,female,0,7,7,0,0,2,3,1,42,0,0,0,0,0,1113,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6741741102356255,0.676251457866637,0.6918511093591485,0.05806697022991272,NA,0.00207712639527587,high,high,low,low,NA,low,high_level-low_diversity,NA,low_level-low_diversity,4,Basic child support,0,0,0,NA,1,0
312381322560,1,monetary,NA,1,4,0,0.7058823529411765,4,8,18,42,female,0,4,5,1,1,1,3,2,6,0,0,0,0,0,1415,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6655799405166033,0.6881175952105542,0.66418915890908925,0.06504314779406069,0.08482635230748,0.06534064220962349,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,5.5,Basic child support,1,1,0,NA,0,1
312419011644,1,monetary,NA,1,3,1,0.8235294117647058,5,1,13,54,not female,0,3,1,-2,2,3,2,-1,4,0,0,0,0,0,59,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.786071381668469,0.7992157336190471,0.7992157336190471,0.07174863103406175,0.00777761702897375,0.00777761702897375,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,6.5,Basic child support,2,-2,0,NA,0,1
312511287348,1,verbal,1,NA,2,0,0.47058823529411764,5,8,18,34,not female,0,2,2,0,0,2,3,1,5,0,0,0,0,0,225,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6763332255878209,0.6799683859051472,0.6744420208272901,0.05885110599838018,0.06415543441148694,0.05827344172498425,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,6.5,Basic child support,0,0,0,NA,1,0
312593093748,1,verbal,1,NA,7,NA,0.5294117647058824,4,7,15,47,female,1,7,6,-1,1,2,3,1,49,8,1,5,3,3,1371,215,0.15681983953318746,0.1466658161717212,3,2,0.6891783702925661,0.613262888403386,0.638075647439014,3,2,0.6891783702925661,0.613262888403386,0.638075647439014,8,3,0.6861638384231231,0.647643041359723,0.6518852602947187,TRUE,0.6501700678993696,0.6471153448981021,0.6453428061331128,0.03245473361242671,0.01965367658254538,0.02278431779939291,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,6,Basic child support,1,-1,8,0.6891783702925661,1,0
312646511412,1,monetary,NA,1,4,NA,0.5294117647058824,2,3,12,61,female,1,4,6,2,2,3,3,0,362,5,1,2,3,2,12974,242,0.018652689995375366,0.01737191004409741,3,1,0.932303283086416,0.932303283086416,0.932303283086416,3,1,0.932303283086416,0.932303283086416,0.932303283086416,5,2,0.9213928636668751,0.8266904231052596,0.8757452108591567,TRUE,0.5145463016904412,0.6491666452314737,0.7102931360407027,0.14188050079279865,0.06967546385201472,0.05500109226018165,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,6,Basic child support,2,2,5,0.932303283086416,0,1
312735843180,1,monetary,NA,1,7,0,0.7647058823529411,5,8,20,43,not female,0,7,7,0,0,2,3,1,507,0,0,0,0,0,41540,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6213868494325602,0.7241546894900917,0.77342571167121,0.16942155484616925,0.06358537173964511,0.0170818761177068,low,high,high,high,high,low,low_level-high_diversity,high_level-high_diversity,high_level-low_diversity,7,Basic child support,0,0,0,NA,0,1
312744733128,1,monetary,NA,1,6,0,0.058823529411764705,2,0,12,60,female,1,6,6,0,0,1,2,1,68,4,1,2,2,2,20320,340,0.01673228346456693,0.06415641790433493,2,1,0.578455258625987,0.578455258625987,0.578455258625987,2,1,0.578455258625987,0.578455258625987,0.578455258625987,4,2,0.6101549790404122,0.6233631958797561,0.6202576074102492,TRUE,0.4085355245719259,0.578455258625987,0.578455258625987,0.0164273741628091,NA,NA,low,low,low,low,NA,NA,low_level-low_diversity,NA,NA,4,Basic child support,0,0,4,0.578455258625987,0,1
312797949012,1,monetary,NA,1,1,1,0.8235294117647058,5,8,13,71,not female,0,1,1,0,0,4,3,-1,157,0,0,0,0,0,2520,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6492381446559533,0.7394984021387552,0.6700791874403118,0.13299838661778465,0.08656965624162635,0.11518236183956591,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,4,Basic child support,0,0,0,NA,0,1
312849797580,1,verbal,1,NA,4,0,0.6470588235294118,3,2,13,46,not female,0,4,6,2,2,2,3,1,206,0,0,0,0,0,10431,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5283553137631116,0.6482134150984881,0.6698037312670654,0.14738242567866866,0.00315242471897411,0.02800675713857327,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,5.5,Basic child support,2,2,0,NA,1,0
312901643412,1,verbal,1,NA,4,0,0.29411764705882354,1,0,12,40,female,0,4,5,1,1,1,3,2,234,0,0,0,0,0,6580,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6973623964213138,NA,0.7286932313580259,0.10114056502259076,NA,NA,high,NA,high,high,NA,NA,high_level-high_diversity,NA,NA,4.5,Basic child support,1,1,0,NA,1,0
312926952780,1,verbal,1,NA,4,0,0.5294117647058824,3,0,12,67,female,0,4,4,0,0,2,3,1,18,1,1,1,0,1,1933,219,0.11329539575788929,0.10397538653736689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5236742668842114,0.6371085615631625,0.6293570619882219,0.1260503867072164,0.03830721093417932,0.08246258354740132,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,5.5,Basic child support,0,0,1,NA,1,0
314759321748,1,verbal,1,NA,5,0,0.5294117647058824,2,4,12,47,not female,0,5,7,2,2,1,2,1,250,0,0,0,0,0,29671,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.42299429383021775,0.6027240402478945,0.7585861599576602,0.06962820803405602,0.03292197459372135,0.06526787619591366,low,low,high,low,low,high,low_level-low_diversity,low_level-low_diversity,high_level-high_diversity,4,Basic child support,2,2,0,NA,1,0
315062397360,1,monetary,NA,1,5,NA,0.7058823529411765,4,5,16,30,not female,0,5,5,0,0,3,3,0,84,0,0,0,0,0,6886,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5956273906853577,0.6872992913597608,0.6826563946023099,0.13977383864980536,0.04518606584282859,0.04188258178298209,low,high,low,high,low,low,low_level-high_diversity,high_level-low_diversity,low_level-low_diversity,6,Basic child support,0,0,0,NA,0,1
315110072160,1,monetary,NA,1,7,1,0.5294117647058824,5,6,10,41,not female,0,7,7,0,0,2,3,1,7,0,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7267480501512825,0.7237079727627475,0.7237079727627475,0.0704596264323068,0.0746149153449152,0.0746149153449152,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,7,Basic child support,0,0,0,NA,0,1
315115068780,1,verbal,1,NA,5,0,0.058823529411764705,1,1,12,20,female,0,5,6,1,1,3,3,0,22,0,0,0,0,0,572,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7046604806215303,NA,0.539714186068574,0.08189679396903375,NA,NA,high,NA,low,low,NA,NA,high_level-low_diversity,NA,NA,5.5,Basic child support,1,1,0,NA,1,0
315163084212,1,verbal,1,NA,4,0,0.5882352941176471,3,6,13,42,female,0,4,4,0,0,1,3,2,185,0,0,0,0,0,1562,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7667155361418587,NA,0.7804464718774271,0.05093213331125475,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,6,Basic child support,0,0,0,NA,1,0
315212672160,1,monetary,NA,1,4,1,0.7058823529411765,5,8,15,62,not female,1,4,6,2,2,2,3,1,120,17,1,9,8,7,4264,1459,0.34216697936210133,0.21605769210988743,6,4,0.6386664998461891,0.6452483631887385,0.6622904586981717,6,4,0.6386664998461891,0.6452483631887385,0.6622904586981717,15,5,0.6539275659726154,0.6590620251556104,0.6659825991526975,TRUE,0.7400870792532119,NA,0.7443928874446676,0.04869242037078417,NA,0.0434090769024368,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6.5,Basic child support,2,2,17,0.6386664998461891,0,1
315253513116,1,verbal,1,NA,4,0,0.5294117647058824,4,8,12,36,not female,0,4,5,1,1,2,2,0,109,0,0,0,0,0,2177,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6186613580534149,0.601361310698497,0.601361310698497,0.10395595753575149,NA,NA,low,low,low,high,NA,NA,low_level-high_diversity,NA,NA,5,Basic child support,1,1,0,NA,1,0
315374991516,1,verbal,1,NA,6,0,0.8823529411764706,3,8,21,48,not female,0,6,7,1,1,3,3,0,182,0,0,0,0,0,3057,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.559222576556293,0.7617786823315639,0.745796698709366,0.16349155645113186,0.07442195224536642,0.08705741811706275,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,5,Basic child support,1,1,0,NA,1,0
315405361116,1,control,0,0,7,0,0.5882352941176471,5,8,12,41,not female,0,7,6,-1,1,2,3,1,362,0,0,0,0,0,17096,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7027602569204977,0.6943202437815351,0.7120179283149564,0.06329460795768223,0.07854751355188322,0.04574293562738019,high,high,high,low,high,low,high_level-low_diversity,high_level-high_diversity,high_level-low_diversity,5,Basic child support,1,-1,0,NA,0,0
315597082896,1,verbal,1,NA,4,0,0.4117647058823529,2,3,36,52,not female,0,4,5,1,1,1,1,0,526,0,0,0,0,0,25189,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.48115132364416424,0.6675573327329352,0.6712424969601815,0.1266261677551238,0.07954077470987658,0.06128124270995667,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,3.5,Basic child support,1,1,0,NA,1,0
315610355232,1,monetary,NA,1,4,1,0.6470588235294118,4,8,15,53,female,0,4,7,3,3,3,4,1,151,0,0,0,0,0,5507,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6385246502495134,NA,0.6921276831059419,0.10816526621286689,NA,NA,low,NA,low,high,NA,NA,low_level-high_diversity,NA,NA,6,Basic child support,3,3,0,NA,0,1
315641477232,1,control,0,0,2,0,0.5882352941176471,5,3,8,67,not female,0,2,5,3,3,1,1,0,338,0,0,0,0,0,11698,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6641926100951288,0.5972866342857429,0.7969178834478013,0.14648525167395424,0.03184840176410895,0.05656373515219504,high,low,high,high,low,high,high_level-high_diversity,low_level-low_diversity,high_level-high_diversity,4.5,Basic child support,3,3,0,NA,0,0
315705226032,1,control,0,0,4,0,0.058823529411764705,1,7,13,20,female,0,4,4,0,0,1,1,0,84,0,0,0,0,0,6816,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.59235964380223,0.6939212357130705,0.6926434219673705,0.1508293363320696,0.02998138352843884,0.03448011258793958,low,high,low,high,low,low,low_level-high_diversity,high_level-low_diversity,low_level-low_diversity,4,Basic child support,0,0,0,NA,0,0
315792773928,1,monetary,NA,1,6,0,0.5294117647058824,3,1,13,45,not female,0,6,6,0,0,1,2,1,173,0,0,0,0,0,6757,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6552351137109405,0.6538552623069758,0.6987160387731441,0.10954996980179472,0.04236093921801196,0.0707255289552713,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,4.5,Basic child support,0,0,0,NA,0,1
315832038948,1,monetary,NA,1,7,0,0.7647058823529411,4,8,16,66,not female,1,7,7,0,0,1,3,2,357,3,1,1,2,3,9011,140,0.015536566418821441,0.015246891082700444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.799649853780606,0.799649853780606,0.799649853780606,TRUE,0.6674736654044537,0.6489147279142367,0.7301327421418807,0.15148379943720017,0.00681378413124661,0.09084974353294724,high,low,high,high,low,high,high_level-high_diversity,low_level-low_diversity,high_level-high_diversity,3.5,Basic child support,0,0,3,NA,0,1
315871844328,1,monetary,NA,1,2,0,0.11764705882352941,4,4,3,23,female,0,2,6,4,4,2,3,1,39,0,0,0,0,0,912,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6678816688414296,NA,NA,0.01087971933464191,NA,NA,high,NA,NA,low,NA,NA,high_level-low_diversity,NA,NA,4,Basic child support,4,4,0,NA,0,1
315937648548,1,control,0,0,4,0,0.6470588235294118,2,3,12,24,female,0,4,3,-1,1,1,2,1,871,0,0,0,0,0,21793,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5637120044951216,0.6724649643550329,0.6863498198484037,0.13897064594436098,0.0844092949126696,0.05077701759326422,low,high,low,high,high,low,low_level-high_diversity,high_level-high_diversity,low_level-low_diversity,4,Basic child support,1,-1,0,NA,0,0
316700919360,1,verbal,1,NA,2,NA,0.4117647058823529,3,6,12,68,female,0,2,2,0,0,3,3,0,69,0,0,0,0,0,3510,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4333776898823545,NA,0.7062117965335915,0.12673922223958956,NA,0.0302151653678258,low,NA,low,high,NA,low,low_level-high_diversity,NA,low_level-low_diversity,5,Basic child support,0,0,0,NA,1,0
316718361360,1,control,0,0,4,0,0.7647058823529411,4,8,11,72,not female,0,4,4,0,0,2,1,-1,141,0,0,0,0,0,4795,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5767649771733017,0.6483558755950282,0.6001215036606349,0.074542489584141,NA,0.00630354843124897,low,low,low,low,NA,low,low_level-low_diversity,NA,low_level-low_diversity,6.5,Basic child support,0,0,0,NA,0,0
316867954212,1,monetary,NA,1,4,0,0.7058823529411765,4,8,15,45,female,1,4,3,-1,1,1,3,2,460,9,1,2,7,5,33051,684,0.0206952890986657,0.025252191111129335,4,2,0.8733586498323206,0.8599282270655645,0.846234739719586,4,2,0.8733586498323206,0.8599282270655645,0.846234739719586,6,3,0.8393979212606921,0.796042529088218,0.7876766942097074,TRUE,0.4739784118784315,0.7005997884862748,0.6867896389186451,0.14839169645777534,0.11751529713720037,0.1233527226297602,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,6,Basic child support,1,-1,9,0.8733586498323206,0,1
316893197916,1,verbal,1,NA,7,0,0.7647058823529411,4,8,23,59,not female,0,7,6,-1,1,2,3,1,10,0,0,0,0,0,337,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6404014149746813,0.7902343061086018,0.7522803809380663,0.17357222207099812,0.06535805478356421,0.05564235265799832,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,5,Basic child support,1,-1,0,NA,1,0
316902020148,1,verbal,1,NA,1,1,0.6470588235294118,4,8,20,64,female,0,1,2,1,1,2,3,1,438,1,1,1,0,1,16782,6,3.575259206292456e-4,0.0018863873859339567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.526301856784179,0.69471357319896,0.7113691241807217,0.1300443482979633,NA,0.04128042994612881,low,high,high,high,NA,low,low_level-high_diversity,NA,high_level-low_diversity,6,Basic child support,1,1,1,NA,1,0
316926303516,1,verbal,1,NA,1,1,0.7647058823529411,4,6,13,53,not female,0,1,1,0,0,3,3,0,72,0,0,0,0,0,3014,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7072161186230392,0.6542867762176838,0.7078939585603565,0.03517929367345428,0.02048250871505577,0.03510363193658927,high,low,low,low,low,low,high_level-low_diversity,low_level-low_diversity,low_level-low_diversity,4.5,Basic child support,0,0,0,NA,1,0
316958656032,1,control,0,0,3,0,0.8823529411764706,4,1,12,62,female,1,3,2,-1,1,2,3,1,74,3,1,2,1,2,7022,353,0.05027057818285389,0.05863477819196854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.668271133133525,0.668271133133525,0.6682711331335252,TRUE,0.6513174248939508,0.7901631513612616,0.6743479794430287,0.07332557588129546,0.08567775985368427,0.07836395152125487,low,high,low,low,high,high,low_level-low_diversity,high_level-high_diversity,low_level-high_diversity,6.5,Basic child support,1,-1,3,NA,0,0
316965700548,1,monetary,NA,1,4,1,0.35294117647058826,2,8,17,51,female,1,4,4,0,0,3,2,-1,499,2,1,1,1,2,22061,197,0.00892978559448801,0.004460840900643251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6682711331335249,0.668271133133525,0.668271133133525,TRUE,0.5904659553100832,0.6478408222040162,0.6265572737726324,0.1092025831315336,0.016890816495093,0.07101815424957772,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,4.5,Basic child support,0,0,2,NA,0,1
317025893916,1,monetary,NA,1,3,NA,0.7058823529411765,5,1,16,55,not female,1,3,2,-1,1,3,3,0,56,4,1,2,2,3,1790,235,0.13128491620111732,0.0882047227843056,2,2,0.923281926777526,0.8831870098491255,0.8967344228970262,1,1,0.9323032830864161,0.932303283086416,0.932303283086416,4,3,0.9027642635993137,0.8414184318148658,0.8553561956473463,TRUE,0.4261205478402136,0.6800327372183823,0.7672381878602341,0.07851199697406448,0.00683595561113799,0.06146194987877178,low,high,high,low,low,high,low_level-low_diversity,high_level-low_diversity,high_level-high_diversity,6,Basic child support,1,-1,4,0.923281926777526,0,1
317039093064,1,control,0,0,7,1,0.8235294117647058,4,8,15,51,not female,0,7,7,0,0,2,2,0,25,0,0,0,0,0,285,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.8085648434209216,0.814922539913086,0.814922539913086,0.034881997375583,0.0183596575385808,0.0183596575385808,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,5,Basic child support,0,0,0,NA,0,0
317153595348,1,monetary,NA,1,4,0,0.29411764705882354,2,2,14,51,not female,0,4,1,-3,3,1,1,0,104,0,0,0,0,0,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6431160062121789,0.6262172381017417,0.7198402446036352,0.13361141428471793,0.04718314677434812,0.03223616842458447,low,low,high,high,low,low,low_level-high_diversity,low_level-low_diversity,high_level-low_diversity,2,Basic child support,3,-3,0,NA,0,1
317230338096,1,control,0,0,5,0,0.5882352941176471,4,6,17,53,not female,0,5,6,1,1,2,2,0,207,0,0,0,0,0,7018,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7086670555729188,0.5981727067852078,0.7264999267355682,0.04700695461167118,0.06087888543559593,0.04331723802456121,high,low,high,low,high,low,high_level-low_diversity,low_level-high_diversity,high_level-low_diversity,7,Basic child support,1,1,0,NA,0,0
317245731516,1,verbal,1,NA,1,NA,0.4117647058823529,4,5,18,53,not female,0,1,7,6,6,2,3,1,60,0,0,0,0,0,5191,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6949784950217923,0.6958447852645363,0.6955904953371087,0.03433110094070676,0.03325886405918593,0.03353607846464968,high,high,low,low,low,low,high_level-low_diversity,high_level-low_diversity,low_level-low_diversity,7,Basic child support,6,6,0,NA,1,0
317303528148,1,verbal,1,NA,1,0,0.47058823529411764,3,1,13,78,not female,1,1,1,0,0,1,1,0,175,4,1,3,1,2,11341,102,0.008993915880433825,0.024495111969451793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.780446471877427,0.780446471877427,0.7804464718774271,TRUE,0.7737613100912315,NA,0.7741745952763252,0.01879609999452768,NA,0.01689438574570255,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,5,Basic child support,0,0,4,NA,1,0
317304006264,1,monetary,NA,1,4,0,0.6470588235294118,3,3,10,40,not female,0,4,4,0,0,1,3,2,103,0,0,0,0,0,2429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6927837865355513,0.7662354456590309,0.7630618572128481,0.05162316514075987,0.04959423994423499,0.05796416428367587,high,high,high,low,low,high,high_level-low_diversity,high_level-low_diversity,high_level-high_diversity,5,Basic child support,0,0,0,NA,0,1
317319329916,1,verbal,1,NA,4,0,0.5294117647058824,2,1,16,48,female,0,4,4,0,0,1,1,0,262,0,0,0,0,0,14355,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6297673202185061,0.6428030590030102,0.7297414680314628,0.10408252630884712,NA,0.04563315882194636,low,low,high,high,NA,low,low_level-high_diversity,NA,high_level-low_diversity,5.5,Basic child support,0,0,0,NA,1,0
317450653812,1,verbal,1,NA,4,0,0.7647058823529411,4,2,14,28,not female,0,4,4,0,0,2,2,0,24,0,0,0,0,0,419,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7091842272203317,0.7500162579853321,0.7494155662653599,0.07586330061085614,0.05469857646355365,0.05430489230112146,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,6,Basic child support,0,0,0,NA,1,0
317769196032,1,monetary,NA,1,5,0,0.5882352941176471,3,1,17,51,female,1,5,4,-1,1,2,2,0,194,6,1,4,2,3,4142,170,0.04104297440849831,0.04538135383946164,1,1,0.834070736611835,0.834070736611835,0.834070736611835,NA,NA,NA,NA,NA,5,2,0.7307151396383431,0.701431053829187,0.7125775051381773,TRUE,0.6934180158162909,0.70728197042321606,0.8868331360570013,0.22508438515132012,0.06940303435910479,0.09597198695133428,high,high,high,high,high,high,high_level-high_diversity,high_level-high_diversity,high_level-high_diversity,4,Basic child support,1,-1,6,0.834070736611835,0,1
317988002160,1,monetary,NA,1,4,0,0.8823529411764706,5,8,19,44,not female,0,4,4,0,0,3,2,-1,308,0,0,0,0,0,14794,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5667896377994408,0.6633441196170465,0.7081872652628644,0.17742383072452514,0.03100864705599236,0.1055272311896505,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,5.5,Basic child support,0,0,0,NA,0,1
318880282212,1,monetary,NA,1,5,0,0.7647058823529411,3,6,20,54,female,1,5,5,0,0,2,3,1,173,7,1,4,3,4,6403,545,0.08511635171013587,0.05045629835605575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.713651114461644,0.7882096158018222,0.7202708528329518,0.06103465726869298,0.06042450509163585,0.0537948395185218,high,high,high,low,high,low,high_level-low_diversity,high_level-high_diversity,high_level-low_diversity,4.5,Basic child support,0,0,7,NA,0,1
